text,Sexism,Women,Homophobia,Homossexuals,Lesbians,Body,Fat.people,Fat.women,Ugly.people,Ugly.women,Racism
"RT @arabiangirlxx: Tipo a doença mais comum em Angola é catinga . Os pacientes entram 'Médico,tenho catinga o que faço?' Nada filho,não t _",0,0,0,0,0,0,0,0,0,0,1
2 FUFAS CONTRA UM PRETO TODO BACA,0,0,1,1,1,0,0,0,0,0,1
"se tem uma coisa que eu odeio começa com ""PRE"" e termina com ""TO"" isso mesmo preconceito",0,0,0,0,0,0,0,0,0,0,1
vamo ser negro mas nao vamo abusar ne,0,0,0,0,0,0,0,0,0,0,1
@gabrisinhas @LeoLimaDuarte vc acha que o racismo é culpa dos negros agora?,0,0,0,0,0,0,0,0,0,0,1
"@jotap_rios samba é cultura negra. independente se o negro não saiba sambar. brancos podem sambar,mas não podem representar o samba.",0,0,0,0,0,0,0,0,0,0,1
POR QUE SÓ TEM GLOBELEZA MULATA ISSO SIM É PRECONCEITO BRANCA NÃO SABE SAMBAR NÃO É ISSO ?????????????,0,0,0,0,0,0,0,0,0,0,1
@gentebranca1 negras não pode pintar cabelo É APROPRIAÇÃO O K http://t.co/bC5yqdB78f,1,1,0,0,0,0,0,0,0,0,1
"Minha filha de 14 anos está sofrendo bullying. Sofre desde os 8 anos. Pq tem cabelo de preto,pq é gorda,pq é feia... Pessoas,parem.",1,1,0,0,0,1,1,1,1,1,1
agora sim esse latinos imundos vão parar de tentar entrar nos EUA #Trump,0,0,0,0,0,0,0,0,0,0,1
"""os funcionários mataram o menino no Habib's pq ele era negro e pobre"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hahahahhaha como se os funcionários do Habib's fossem ricos",0,0,0,0,0,0,0,0,0,0,1
Hoje em dia não pode mais praticar genocídio numa igreja que já é racismo,0,0,0,0,0,0,0,0,0,0,1
Esse cabelo está parecendo um Bombril!,0,0,0,0,0,0,0,0,0,0,1
por que eu não posso chamar ele de PRETO se ele me chama de BRANQUELO AZEDO,0,0,0,0,0,0,0,0,0,0,1
"""83 negros mortos por dia no brasil"" e os brancos não morrem também???",0,0,0,0,0,0,0,0,0,0,1
tava me inscrevendo no Sisu e não achei a opção cota para branco.... MEC assim n da pra te ajudar miga,0,0,0,0,0,0,0,0,0,0,1
racismo inverso existe sim veja a sintaxe da palavra.........,0,0,0,0,0,0,0,0,0,0,1
"@sosracismo sempre a fazer-se de vítima e a ameaçar com queixinhas por ""racismo e xenofobia"". Debatam como homens! _ https://t.co/hqINbq0XsB",0,0,0,0,0,0,0,0,0,0,1
N sou racista pq racismo É CRIME e crime é coisa de pretokkkkkk,0,0,0,0,0,0,0,0,0,0,1
Internet 2017: Um negro a chamar ironicamente sua namorada de 'preta' virou motivo para o movimento negro pautar e _ https://t.co/3TdJvRQ0GD,0,0,0,0,0,0,0,0,0,0,1
@vanzkafka eu entendi que o cara é obrigado a querer por ter a cor de pele diferente...,0,0,0,0,0,0,0,0,0,0,1
Tinha que ser preto (nada contra)))),0,0,0,0,0,0,0,0,0,0,1
@mismuscaria ele quis dizer que o negro construiu a faculdade.,0,0,0,0,0,0,0,0,0,0,1
nada contra negros mas minha filha não vai trazer bandido pra casa não...............,0,0,0,0,0,0,0,0,0,0,1
"negras,queimem seus sutiãs,vocês estão se apropriando da cultura branca norte-americana!!!",1,1,0,0,0,0,0,0,0,0,1
"meritocracia: existe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racismo: não existe since 1888",0,0,0,0,0,0,0,0,0,0,1
"""""""""""nao é que eu sou racista mas ele é  negro""""""""""",0,0,0,0,0,0,0,0,0,0,1
ent fufas e pretos quem mais adormeceu?,0,0,1,1,1,0,0,0,0,0,1
a solução para o racismo é PARAR DE FALAR SOBRE ELE foi o morgan freeman q disse,0,0,0,0,0,0,0,0,0,0,1
"Em campo de novo,pode vir,tem vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A maioria é o povo,só quer fazer o bem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nego faz refém,os branco que aqui tem",0,0,0,0,0,0,0,0,0,0,1
NÃO SOU PRECONCEITUOSO até tenho uma empregada negra,0,0,0,0,0,0,0,0,0,0,1
RT @Itspedrito: dizem que asiatico eh tudo igual mas vcs ja viram homem branco malhado nos blocos de carnaval??????? https://t.co/aAzTey0jbA,0,0,0,0,0,0,0,0,0,0,1
"E depois reclamam da ""solidão da mulher negra"",sendo chata assim quero ver quem que namora esse traste https://t.co/dYZMUifyvL",1,1,0,0,0,0,0,0,0,0,1
",,,,,os negros que estudem eu estudei,,,,,,,,,",0,0,0,0,0,0,0,0,0,0,1
Batom vermelho só é bonito em gente branca,0,0,0,0,0,0,0,0,0,0,1
@MateusPapini @AlexiaTonetti frescura no cu dessas nega do mov. negro,1,1,0,0,0,0,0,0,0,0,1
ai tem muito preto no bbb nem vo assistir kkk,0,0,0,0,0,0,0,0,0,0,1
racismo está nos olhos de quem vê,0,0,0,0,0,0,0,0,0,0,1
"RT @direitafalando: hj vou prestar queixa por ter sido vitima de racismo inverso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me chamaram de branco azedo",0,0,0,0,0,0,0,0,0,0,1
aff pq vc pinta o cabelo........td mundo sabe q vermelho e loiro só fica bom em tom de pele clara,0,0,0,0,0,0,0,0,0,0,1
fui na 25 de março hj e nossa gente como é difícil ser índio no brasil viu.... tem ate q vender pulserinha,0,0,0,0,0,0,0,0,0,0,1
"RT @JOAQUINVOLTOU: BRANCO RICO COM PROBLEMA NA JUSTIÇA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODE TIRAR PHOTO SIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEGRO COM PROBLEMA NA JUSTIÇA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERGONHA TIRAR SELF COM ELE _",0,0,0,0,0,0,0,0,0,0,1
reclama de racismo........mas e as cota hein miga? só privilégios,0,0,0,0,0,0,0,0,0,0,1
"RT @JOAQUINVOLTOU: DEFENDENDO AS BRANCAS E LOURAS .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONDENANDO O NEGRO.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RACISMO,ATÉ QUANDO? https://t.co/qKdhMDYor0",0,0,0,0,0,0,0,0,0,0,1
Fui à praia hj voltei neguinha rsrsrs,1,1,0,0,0,0,0,0,0,0,1
"@linknpacto pq você aprendeu a gostar de branco e vê negro como não-atraente inconscientemente. culpados: mídia,família,brancos em geral.",0,0,0,0,0,0,0,0,0,0,1
hoje em dia até dizer que tem orgulho de ser branco é racismo aff vcs,0,0,0,0,0,0,0,0,0,0,1
Vcs não percebem que o racismo acabou com o fim da escravidão???,0,0,0,0,0,0,0,0,0,0,1
"@gabrisinhas @LeoLimaDuarte racismo inverso é mimimi de branco. deus é uma palavra que existe,mas deus não existe miga",0,0,0,0,0,0,0,0,0,0,1
~*~*~*~ vOcÊ é NeGrA mAs AtÉ qUe é BoNiTa ~*~*~*~,1,1,0,0,0,0,0,0,0,0,1
"@wtvritals tipo eu nao quero saber se os brancos,em angola,foram assassinados,quando a metrópole fez ainda pior aos nativos",0,0,0,0,0,0,0,0,0,0,1
vc é um negão de tirar o CHAPÉU,0,0,0,0,0,0,0,0,0,0,1
"Depois do Mexia e do Catroga,chineses preparam-se para contratar Mitroglou. Querem tirar-nos tudo,até a Luz que nos ilumina...",0,0,0,0,0,0,0,0,0,0,1
@pj_igor o adreanu é negro,0,0,0,0,0,0,0,0,0,0,1
RT @dexmagazine: Presidente da África do Sul pede confisco de terras de pessoas brancas | https://t.co/QruyRMyl8A https://t.co/DOAZeHnpA4,0,0,0,0,0,0,0,0,0,0,1
"mas é claro que eu posso ir pra disney tranquilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
não sou latino,sou branco",0,0,0,0,0,0,0,0,0,0,1
"O ruim de ter chileno branco é que depois de uns dias,ele fica preto",0,0,0,0,0,0,0,0,0,0,1
"Vou repetir a pergunta pq tem uns nego q são burro pra caralho. Qual vc comia (com o pau,o seu) primeiro?! https://t.co/cp160Cf9OP",0,0,0,0,0,0,0,0,0,0,1
RT @_cinnamongirl: eu toda vez que vejo alguém falando que racismo inverso existe http://t.co/LIEJJCUlVy,0,0,0,0,0,0,0,0,0,0,1
"já falei que não sou racista porra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mas...",0,0,0,0,0,0,0,0,0,0,1
RT @joaomhenrique: João Braga esclarece que houve uma troca de envelopes e que afinal adora pretos e paneleiros.,0,0,1,1,0,0,0,0,0,0,1
@adiosiago @amandassini quando branco acha que racismo é coitadismo só me dá mais vontade de continuar com o perfil,0,0,0,0,0,0,0,0,0,0,1
"@msantoro1978 assim como todo refugiado sírio é um terrorista infiltrado,todo venezuelano é um chavista.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assim será sob o temerismo.",0,0,0,0,0,0,0,0,0,0,1
"Acabei de ouvir uma cigana dizer q ""os chineses são um povo sujo e sem higiene q vive e dorme em qualquer lado"".,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O cliché morreu hj às 16h09",0,0,0,0,0,0,0,0,0,0,1
@digitalbath__ @__m00nchild esse branco de merda....,0,0,0,0,0,0,0,0,0,0,1
"Os pretos são criminosos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As gajas com decote são sluts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Os bissexuais são indecisos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Os refugiados não merecem uma oportunidade de vida",1,1,1,0,0,0,0,0,0,0,1
sai ow não sou tuas nega,1,1,0,0,0,0,0,0,0,0,1
quando os mexicanos querem entrar nos eua pra roubar emprego https://t.co/0Bf0MHjjpI,0,0,0,0,0,0,0,0,0,0,1
Porra!!! Que programa racista esse #Esquenta !!! Só tem negros! Não tem um dedicado a loiras!!!!! Sou discriminada!!!!!,0,0,0,0,0,0,0,0,0,0,1
"RT @devilshug: as pessoas hoje em dia te falam td hora pra vc amar quem vc é e se aceitar,mas se vc for BRANCO & HÉTERO VC NÃO DEVE FAZER _",0,0,0,0,0,0,0,0,0,0,1
"gente eu não sou latino só por ter nascido no brasil né,latinos são sujos,eu tomo banho",0,0,0,0,0,0,0,0,0,0,1
a cota de negro aumentou nesse BBB né,0,0,0,0,0,0,0,0,0,0,1
"RT @spitittout: Desde qnd é que um preto pode ter mais dinheiro que um branco,sem sentido https://t.co/HyTvpa1xcG",0,0,0,0,0,0,0,0,0,0,1
"Enfia os 7 dedo no cu,argentinos fdps",0,0,0,0,0,0,0,0,0,0,1
"Fátima Bernardes não pára de repetir ""o estrago que o homem branco causou"" ao chegar no Brasil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vai estudar,vai,sua besta!",0,0,0,0,0,0,0,0,0,0,1
"""Malditos chineses nos ensinando malditas lições que não queremos aprender!"" https://t.co/7adaCrTzES",0,0,0,0,0,0,0,0,0,0,1
"@gabrisinhas @LeoLimaDuarte o meu mundo é bem real,já o seu parece conto de fadas,já que a vida de negro é bem mais fácil.",0,0,0,0,0,0,0,0,0,0,1
nada contra negros mas nada contra usar desodorante tb ne,0,0,0,0,0,0,0,0,0,0,1
"amo os negros são tao gnt boa,é uma pena q pararam de vender",0,0,0,0,0,0,0,0,0,0,1
edai que o trump nao gosta de latino?? ngm é obrigado a gostar de alguém nao,0,0,0,0,0,0,0,0,0,0,1
@pj_igor os negros não vão gostar.,0,0,0,0,0,0,0,0,0,0,1
orgulho de ser BRANCO,0,0,0,0,0,0,0,0,0,0,1
odeio gente que fala que so pq a iggy eh branca ela n pode cantar rap mano QUE,0,0,0,0,0,0,0,0,0,0,1
RT @devilshug: meudeus que FARDO deve ser ter nascido hétero e branco aff que tragédia grega isso,0,0,0,0,0,0,0,0,0,0,1
"BRANCO RICO COM PROBLEMA NA JUSTIÇA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODE TIRAR PHOTO SIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEGRO COM PROBLEMA NA JUSTIÇA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERGONHA TIRAR SELF COM _ https://t.co/RmvX3uI6zi",0,0,0,0,0,0,0,0,0,0,1
Agora não entendo mais nada branco não pode namorar com negra ? Ue ? Mais vão termina o colégio e pega uma vaga no Mac!!! Valeu,0,0,0,0,0,0,0,0,0,0,1
"A esquerda reclama das coisas inventadas pela própria esquerda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Racismo,homofobia,machismo,nazismo,cultura de estupro e luta de classes.",1,0,1,0,0,0,0,0,0,0,1
jApOnÊs AbRe TeU oLhO,0,0,0,0,0,0,0,0,0,0,1
"Fico imaginando se o @omelete realmente acha que se mulheres negras q não ""chegaram lá"" por sofrerem racismo são ""vitimistas"".",1,1,0,0,0,0,0,0,0,0,1
@bento__9 @aloaloads isso e racismo pos anoes pretos fufas gays e shemales simao,1,1,1,1,1,0,0,0,0,0,1
essa gente que quer combater o racismo mas diz q por uma pessoa ser branca ela não pode fazer x coisa.....tipo se vestir de iemanjá,0,0,0,0,0,0,0,0,0,0,1
RT @pqmorilu: Sou o Branco msm https://t.co/cudfMPX9Vv,0,0,0,0,0,0,0,0,0,0,1
edai que o ministério do temer não tem mulheres nem negros??? eles não fizeram por merecer ue,1,1,0,0,0,0,0,0,0,0,1
